,iter1,iter1,iter1,iter2,iter2,iter2,iter3,iter3,iter3,iter4,iter4,iter4,iter5,iter5,iter5,iter6,iter6,iter6,iter7,iter7,iter7,iter8,iter8,iter8,iter9,iter9,iter9,iter10,iter10,iter10,iter11,iter11,iter11,iter12,iter12,iter12,iter13,iter13,iter13,iter14,iter14,iter14,iter15,iter15,iter15,iter16,iter16,iter16,iter17,iter17,iter17,iter18,iter18,iter18,iter19,iter19,iter19,iter20,iter20,iter20,iter21,iter21,iter21,iter22,iter22,iter22,iter23,iter23,iter23,iter24,iter24,iter24,iter25,iter25,iter25
9,22.0,0.6980325814536341,0.10847747527572006,24.0,0.6703619909502263,0.0503494066961355,5.0,0.7062002686578956,0.057332674311672535,0.0,0.7388736356876997,0.10053570212112267,16.0,0.6767013700517537,0.06079249627675784,0.0,0.641962481962482,0.06319261670027614,43.0,0.7394444444444443,0.11817020576636142,9.0,0.0,0.0,9.0,0.0,0.0,,,,7.0,0.6052767052767053,0.041702813735857276,2.0,0.6978052414574154,0.04684523696976787,17.0,0.650718954248366,0.3514890485363316,6.0,0.6495520912762293,0.06600919774549457,6.0,0.6416818230344439,0.05912895335242187,11.0,0.6848717948717948,0.14747134467971618,2.0,0.5740430280875175,0.03152623345799772,11.0,0.6019539147582923,0.03396828091455477,0.0,0.6276287492925863,0.05137830543701277,22.0,0.6980325814536341,0.10847747527572006,3.0,0.7098532578532579,0.05806612217652332,24.0,0.7155555555555555,0.06699179975614854,42.0,0.7249242424242425,0.0999897836838277,188,0.753015873015873,0.11730835300633631,22.0,0.6980325814536341,0.10847747527572006
10,12.0,0.6930453384418901,0.039317611173537256,11.0,0.6700603318250377,0.07795349835212363,24.0,0.7057920368265196,0.09000181709846625,2.0,0.7387067953035789,0.10067088636479789,28.0,0.6626999631497382,0.05393215502662992,16.0,0.6347442261841215,0.06292861387611173,22.0,0.7340109166196123,0.09384621000081145,,,,,,,,,,11.0,0.5994335262627946,0.042949801363650134,8.0,0.6559999999999999,0.0463033476111609,0.0,0.6480984801176095,0.05959691088671556,3.0,0.6455,0.029868229125797053,17.0,0.6225689462776981,0.05163157278545283,8.0,0.6751729751729753,0.056833151225283374,7.0,0.5699781505044662,0.03809911339971188,2.0,0.5914801627041529,0.027745764889459432,16.0,0.6096438549376125,0.042357774990912686,12.0,0.6930453384418901,0.039317611173537256,20.0,0.7071538461538461,0.08533137290921437,84.0,0.7153860716789778,0.11398058211217585,108.0,0.7238227424749164,0.056554552625088544,197,0.752859025032938,0.08945007039037392,12.0,0.6930453384418901,0.039317611173537256
11,11.0,0.6922592095005887,0.07638043778876517,14.0,0.6662141779788838,0.08454713427110427,25.0,0.7051328774591237,0.037591004843378795,14.0,0.7380646048623136,0.1105716313908835,29.0,0.657795566502463,0.07062010666656332,27.0,0.6343705320565575,0.0292570421928983,35.0,0.7294444444444445,0.11306067419479998,,,,,,,,,,18.0,0.5310571781160016,0.00973722131414916,6.0,0.6551161131806292,0.025318829842190634,16.0,0.6368175703243023,0.048143848247950004,16.0,0.6328791324070632,0.04712609556251859,0.0,0.6173930549737,0.03418136990710748,3.0,0.6515318704284222,0.027236266880192508,5.0,0.5443557989997618,0.031055962769490186,7.0,0.5745237073353877,0.02397020610539258,2.0,0.5914801627041529,0.027745764889459432,11.0,0.6922592095005887,0.07638043778876517,35.0,0.706509352161526,0.06914865381529814,27.0,0.7151856452726018,0.0892336042718277,135.0,0.7233722943722943,0.07506845560631431,183,0.7523978919631092,0.07479922676657777,11.0,0.6922592095005887,0.07638043778876517
12,28.0,0.6917000241138173,0.10387134783920582,19.0,0.6622926093514329,0.07851638564704616,0.0,0.7016732368636124,0.05828335587000994,17.0,0.73504465317513,0.09390489092666682,14.0,0.656485202776763,0.05267426607750365,5.0,0.6298079592197239,0.05409401134818533,44.0,0.7258585858585859,0.09965679294439107,,,,,,,,,,6.0,0.5271493212669683,0.00726099843252541,0.0,0.6545125817205906,0.055890259956528056,6.0,0.6249420243419961,0.049882771448128096,4.0,0.6157842423896553,0.03785366508671569,4.0,0.6151030778164924,0.03977518152401848,6.0,0.6416818230344439,0.05912895335242187,6.0,0.5271493212669683,0.00726099843252541,8.0,0.5678546703494504,0.03983917408598246,8.0,0.586529524906658,0.04018946161364098,28.0,0.6917000241138173,0.10387134783920582,6.0,0.7059979296066252,0.09212697161599144,89.0,0.7148272468272469,0.11615600776570657,37.0,0.7225270301357257,0.07505283424537704,167,0.7518223424173079,0.08590474073421166,28.0,0.6917000241138173,0.10387134783920582
13,23.0,0.68836034973966,0.059182716013879234,23.0,0.658446455505279,0.08052179971144179,15.0,0.7016190476190477,0.029685578318279452,22.0,0.7349142822221193,0.11579347888198424,22.0,0.6561243386243386,0.06520887122919125,20.0,0.6207243123522193,0.05985851513790951,48.0,0.72,0.3919183588453085,,,,,,,,,,1.0,0.5271493212669683,0.00726099843252541,9.0,0.641559582890228,0.06575930121292949,4.0,0.611848259409235,0.05315674319515484,0.0,0.606400290885585,0.03955490093272966,19.0,0.6,0.48989794855663565,15.0,0.6364364531237596,0.08056710879863621,8.0,0.5271493212669683,0.00726099843252541,5.0,0.5484734460585854,0.03015334765875608,7.0,0.5745237073353877,0.02397020610539258,23.0,0.68836034973966,0.059182716013879234,16.0,0.7056813001813002,0.07361918688545911,53.0,0.7130249554367202,0.08730635434724521,63.0,0.722407867494824,0.10769792698749388,181,0.7510412394622921,0.0898824892531143,23.0,0.68836034973966,0.059182716013879234
14,25.0,0.6861502045712571,0.0917952741768234,6.0,0.658446455505279,0.08233843705667011,14.0,0.6992268700477121,0.0610956254109059,28.0,0.7323551891529629,0.11028702699375696,15.0,0.6536869448634155,0.04490503344598136,2.0,0.6160703560703561,0.03753247597179668,38.0,0.7118053830227742,0.08070819382255316,,,,,,,,,,15.0,0.5271493212669683,0.00726099843252541,3.0,0.6361324090259017,0.062155797898224334,7.0,0.6050511695906432,0.04378707689887553,9.0,0.5986856239793816,0.03761996064638904,9.0,0.5959771482445901,0.04479589687727358,0.0,0.6173930549737,0.03418136990710748,1.0,0.5271493212669683,0.00726099843252541,1.0,0.544343891402715,0.03623725364354627,5.0,0.5561872360555825,0.03196281954132363,25.0,0.6861502045712571,0.0917952741768234,15.0,0.7052535612535612,0.06892277544063462,95.0,0.712941798941799,0.11670874284746828,30.0,0.719083452779105,0.06094128002371862,182,0.7503135704874835,0.08902856286275336,25.0,0.6861502045712571,0.0917952741768234
15,10.0,0.6850091575091575,0.052906375650994535,25.0,0.6547511312217195,0.0800081524570818,23.0,0.6989946273307902,0.05843618181081712,27.0,0.7308592372185785,0.10816365217201487,24.0,0.649841372224014,0.03557196170959057,25.0,0.6155753968253967,0.036380579273135955,39.0,0.7103896103896103,0.0780710456764238,,,,,,,,,,4.0,0.31538461538461543,0.2576061853790823,4.0,0.6307738107895464,0.06416919038666703,9.0,0.6036557196731616,0.04322854367407122,7.0,0.5977926104241893,0.03887312125441635,12.0,0.5917004048582996,0.089428332250964,4.0,0.6151030778164924,0.03977518152401848,4.0,0.5271493212669683,0.00726099843252541,14.0,0.5271493212669683,0.00726099843252541,18.0,0.5405855109802478,0.021661137455188974,10.0,0.6850091575091575,0.052906375650994535,21.0,0.7009811912225706,0.09025343793511087,32.0,0.7127032967032967,0.0603160215950574,45.0,0.7189067990832696,0.07566802197190482,171,0.7503135704874835,0.08902856286275336,10.0,0.6850091575091575,0.052906375650994535
16,14.0,0.6646277741865976,0.0819620053771305,5.0,0.6546757164404223,0.07282483326577395,12.0,0.696754296916022,0.054777293727768864,20.0,0.7303389516396133,0.11172686464789823,5.0,0.6387362477685058,0.04048859126157946,13.0,0.6105080231885618,0.05391579576399975,3.0,0.7099533799533799,0.05549595207385772,,,,,,,,,,9.0,0.0,0.0,7.0,0.6208104522036411,0.05610690832050094,15.0,0.5795396270396271,0.026004501823791583,15.0,0.588718192376729,0.02437705929541355,7.0,0.5876060569155199,0.020084920918889256,9.0,0.5959771482445901,0.04479589687727358,14.0,0.5271493212669683,0.00726099843252541,17.0,0.5271493212669683,0.00726099843252541,10.0,0.5271493212669683,0.00726099843252541,14.0,0.6646277741865976,0.0819620053771305,29.0,0.7005273347342312,0.07048819924705588,49.0,0.7122983682983683,0.10467418081918126,142.0,0.718739151347847,0.07187861229793106,174,0.7503135704874835,0.08902856286275336,14.0,0.6646277741865976,0.0819620053771305
17,26.0,0.6635098522167486,0.0616784380961191,27.0,0.6507541478129714,0.08592401566100308,21.0,0.6952452776166739,0.05565287413100858,3.0,0.728640361943226,0.09822746853471657,0.0,0.6312709607481576,0.025107099367144163,8.0,0.6088555347091933,0.04772738014226089,19.0,0.6939592291766205,0.09793443530889527,,,,,,,,,,14.0,0.0,0.0,18.0,0.6167088441904097,0.04983539269935485,19.0,0.5672972570065593,0.021036438422067507,13.0,0.5271493212669683,0.00726099843252541,16.0,0.5628027934125496,0.035408060573328355,12.0,0.5917004048582996,0.089428332250964,17.0,0.5271493212669683,0.00726099843252541,10.0,0.5271493212669683,0.00726099843252541,9.0,0.0,0.0,26.0,0.6635098522167486,0.0616784380961191,47.0,0.6991004497751124,0.10443877472810827,3.0,0.7098532578532579,0.05806612217652332,143.0,0.718739151347847,0.07187861229793106,173,0.7496578402528058,0.08548606450927128,26.0,0.6635098522167486,0.0616784380961191
18,19.0,0.6592595307917889,0.034597395191328685,10.0,0.6506787330316742,0.09147244078756962,16.0,0.6903407984420644,0.006219681609249142,10.0,0.7201501864869686,0.10215543118072784,10.0,0.6309313725490195,0.05306956110646002,7.0,0.6052767052767053,0.041702813735857276,21.0,0.6908176387531226,0.05373826073368235,,,,,,,,,,17.0,0.0,0.0,16.0,0.6002176202176203,0.033110034543386964,13.0,0.5271493212669683,0.00726099843252541,11.0,0.0,0.0,15.0,0.5271493212669683,0.00726099843252541,7.0,0.5876060569155199,0.020084920918889256,9.0,0.0,0.0,4.0,0.5212669683257919,0.012826278536704394,11.0,0.0,0.0,19.0,0.6592595307917889,0.034597395191328685,22.0,0.6980325814536341,0.10847747527572006,91.0,0.7096077358146323,0.07710156109561603,134.0,0.718739151347847,0.07187861229793106,184,0.7486602870813396,0.0897207141748649,19.0,0.6592595307917889,0.034597395191328685
19,5.0,0.6434925997425996,0.05801177261732797,0.0,0.6506787330316741,0.0729033563516442,29.0,0.6894901472262511,0.05332687096748976,6.0,0.7191425797691695,0.09827424407211559,8.0,0.6188941447478034,0.04392685058897267,11.0,0.5994335262627946,0.042949801363650134,46.0,0.6840389527458491,0.06762774128032818,,,,,,,,,,10.0,0.0,0.0,15.0,0.3333333333333333,0.42163702135578396,11.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,15.0,0.0,0.0,5.0,0.6434925997425996,0.05801177261732797,12.0,0.6930453384418901,0.039317611173537256,71.0,0.7089563415650373,0.06521110448798109,94.0,0.7184170901562206,0.1087983828107265,178,0.7483399209486166,0.09693224415638751,5.0,0.6434925997425996,0.05801177261732797
20,0.0,0.6404228521875581,0.05582699113726506,18.0,0.6430618401206636,0.057862159889901864,8.0,0.6885961117426634,0.06430878154257123,23.0,0.7188324507314409,0.08445583958104064,2.0,0.6149027607779138,0.0340381984449265,29.0,0.5954116059379218,0.036675030456903755,23.0,0.6629468177855274,0.07697124895418092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6404228521875581,0.05582699113726506,11.0,0.6922592095005887,0.07638043778876517,77.0,0.7087989417989419,0.11037367732595696,103.0,0.7182127292996858,0.10427891849421395,189,0.748226768968457,0.09297926361867538,0.0,0.6404228521875581,0.05582699113726506
21,18.0,0.6274051900912154,0.04127813222018385,2.0,0.6350678733031674,0.07884989564333497,3.0,0.6876100239981641,0.06822677859166221,12.0,0.7102372073008201,0.08304218040478412,17.0,0.6055290830900587,0.033227330165871725,18.0,0.5310571781160016,0.00973722131414916,24.0,0.6620849420849421,0.0636907589302804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.6274051900912154,0.04127813222018385,28.0,0.6917000241138173,0.10387134783920582,78.0,0.7074161584366189,0.07814666776715887,97.0,0.7179841897233201,0.10531902819182888,185,0.7475780359990887,0.09445179051586401,18.0,0.6274051900912154,0.04127813222018385
22,2.0,0.6111883746094272,0.052775548371689886,7.0,0.6276018099547511,0.06336529258792278,26.0,0.6868796624993567,0.031236564502642256,29.0,0.7074065752444763,0.0915909448360101,7.0,0.6017710944026733,0.047651783439250694,1.0,0.5271493212669683,0.00726099843252541,36.0,0.6585402411208863,0.06968725356297006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.6111883746094272,0.052775548371689886,31.0,0.6914763577807055,0.06315734677154736,57.0,0.707316958403915,0.09646096826316139,124.0,0.7169096989966555,0.10095831373427401,166,0.7467249417249417,0.095814576993009,2.0,0.6111883746094272,0.052775548371689886
23,8.0,0.6090719752010074,0.04991549954731072,8.0,0.6236802413273002,0.07191620923996259,10.0,0.6863258210715838,0.06922122228862719,4.0,0.7050070747579239,0.0865087903800231,18.0,0.5964692218350754,0.03826516942029025,6.0,0.5271493212669683,0.00726099843252541,26.0,0.6532033610239747,0.06252107596306249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.6090719752010074,0.04991549954731072,39.0,0.6892442372442373,0.055120560431535355,20.0,0.7071538461538461,0.08533137290921437,24.0,0.7155555555555555,0.06699179975614854,172,0.7464957849168374,0.08924326722773551,8.0,0.6090719752010074,0.04991549954731072
24,17.0,0.6037997432605905,0.04812967932473453,28.0,0.6236802413273002,0.07088026634658785,19.0,0.6731944639526934,0.07389310447370719,21.0,0.7048514103739539,0.09511537926763047,11.0,0.567049617049617,0.031996402454393454,15.0,0.5271493212669683,0.00726099843252541,0.0,0.641962481962482,0.06319261670027614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.6037997432605905,0.04812967932473453,23.0,0.68836034973966,0.059182716013879234,35.0,0.706509352161526,0.06914865381529814,84.0,0.7153860716789778,0.11398058211217585,190,0.7461754187841144,0.09648330054600798,17.0,0.6037997432605905,0.04812967932473453
25,7.0,0.6015485869144406,0.03862874707673163,22.0,0.6199095022624435,0.02952852255180204,20.0,0.6663533857987639,0.0790048302443071,25.0,0.6955091623402364,0.0860685545218096,1.0,0.5271493212669683,0.00726099843252541,4.0,0.31538461538461543,0.2576061853790823,33.0,0.6348684210526315,0.1817875316928478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.6015485869144406,0.03862874707673163,25.0,0.6861502045712571,0.0917952741768234,6.0,0.7059979296066252,0.09212697161599144,121.0,0.7152719403358789,0.10287458744843399,179,0.745125164690382,0.08656942626210248,7.0,0.6015485869144406,0.03862874707673163
26,13.0,0.5974403374403374,0.03248408100416853,1.0,0.5305429864253395,0.09225388814332915,6.0,0.6568552298765065,0.07328305439353015,13.0,0.6901837822265247,0.08922004552928074,6.0,0.5271493212669683,0.00726099843252541,17.0,0.0,0.0,16.0,0.6347442261841215,0.06292861387611173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.5974403374403374,0.03248408100416853,10.0,0.6850091575091575,0.052906375650994535,16.0,0.7056813001813002,0.07361918688545911,27.0,0.7151856452726018,0.0892336042718277,194,0.7443809523809524,0.09755393879827043,13.0,0.5974403374403374,0.03248408100416853
27,9.0,0.24761904761904763,0.30476190476190473,9.0,0.503921568627451,0.04091111131858807,1.0,0.28752853289064123,0.3528551733123419,9.0,0.6882342008367263,0.08895024942503092,4.0,0.5271493212669683,0.00726099843252541,14.0,0.0,0.0,27.0,0.6343705320565575,0.0292570421928983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.24761904761904763,0.30476190476190473,41.0,0.6824642857142857,0.05331179943674452,15.0,0.7052535612535612,0.06892277544063462,89.0,0.7148272468272469,0.11615600776570657,165,0.7437812187812187,0.08389212792806436,9.0,0.24761904761904763,0.30476190476190473
28,1.0,0.24324009324009327,0.30316287220329646,4.0,0.47285067873303166,0.007260998432525434,9.0,0.1984149184149184,0.24899008799656952,1.0,0.6747609957410312,0.042864502313212156,27.0,0.5271493212669683,0.00726099843252541,10.0,0.0,0.0,5.0,0.6298079592197239,0.05409401134818533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.24324009324009327,0.30316287220329646,34.0,0.6680118049083565,0.05439177030319156,69.0,0.7038557095078833,0.10254266443208353,114.0,0.7134939621781726,0.12155174987229653,164,0.7417249417249417,0.10245819919166387,1.0,0.24324009324009327,0.30316287220329646
